,adaptive,alg,best_score,cumulative_partial_fit_calls,train_time,wall_time
7181,False,random-search-passive,-0.09718876332044601,1065,14384.897889137268,2427.236687898636
7182,False,random-search-passive,-0.09718876332044601,1066,14391.360478639603,2427.23668885231
7183,False,random-search-passive,-0.09718876332044601,1067,14397.477004766464,2427.23668885231
7184,False,random-search-passive,-0.09718876332044601,1068,14407.282945632935,2427.23668885231
7185,False,random-search-passive,-0.09718876332044601,1069,14440.556197404861,2427.2366898059845
7186,False,random-search-passive,-0.09718876332044601,1070,14454.85670042038,2427.2366898059845
7187,False,random-search-passive,-0.09817063808441162,1071,14461.644234657288,2427.2366898059845
7188,False,random-search-passive,-0.09817063808441162,1072,14466.847772598267,2427.2366898059845
7189,False,random-search-passive,-0.09817063808441162,1073,14485.441798686981,2427.2366898059845
7190,False,random-search-passive,-0.09817063808441162,1074,14493.592747688293,2427.2366909980774
7191,False,random-search-passive,-0.09817063808441162,1075,14501.62638759613,2427.2366909980774
7192,False,random-search-passive,-0.09817063808441162,1076,14509.266287565231,2427.2366909980774
7193,False,random-search-passive,-0.09817063808441162,1077,14524.36583161354,2427.2366909980774
7194,False,random-search-passive,-0.09817063808441162,1078,14539.083245515823,2427.2366919517517
7195,False,random-search-passive,-0.09817063808441162,1079,14546.200590610504,2427.2366919517517
7196,False,random-search-passive,-0.09817063808441162,1080,14551.064463853836,2427.2366919517517
7197,False,random-search-passive,-0.09817063808441162,1081,14576.686286687851,2427.2366919517517
7198,False,random-search-passive,-0.09817063808441162,1082,14586.293984889984,2427.2366919517517
7199,False,random-search-passive,-0.09817063808441162,1083,14593.33245897293,2427.236692905426
7200,False,random-search-passive,-0.09817063808441162,1084,14639.860394001007,2473.8499658107758
7201,False,random-search-passive,-0.09817063808441162,1085,14647.3378303051,2473.84996676445
7202,False,random-search-passive,-0.09817063808441162,1086,14654.048619031906,2473.84996676445
7203,False,random-search-passive,-0.09817063808441162,1087,14663.940569162369,2473.84996676445
7204,False,random-search-passive,-0.09817063808441162,1088,14695.348160266876,2473.84996676445
7205,False,random-search-passive,-0.09817063808441162,1089,14710.671494960785,2473.84996676445
7206,False,random-search-passive,-0.09724031388759613,1090,14716.909133911133,2473.8499677181244
7207,False,random-search-passive,-0.09724031388759613,1091,14722.110586881638,2473.8499677181244
7208,False,random-search-passive,-0.09724031388759613,1092,14749.842451810837,2473.8499677181244
7209,False,random-search-passive,-0.09724031388759613,1093,14759.613807678223,2473.8499677181244
7210,False,random-search-passive,-0.09724031388759613,1094,14768.189179420471,2473.8499677181244
7211,False,random-search-passive,-0.09724031388759613,1095,14778.82970738411,2473.8499689102173
7212,False,random-search-passive,-0.09724031388759613,1096,14786.810070514679,2473.8499689102173
7213,False,random-search-passive,-0.09724031388759613,1097,14800.912100076675,2473.8499689102173
7214,False,random-search-passive,-0.09724031388759613,1098,14807.941786050797,2473.8499689102173
7215,False,random-search-passive,-0.09724031388759613,1099,14813.235570192337,2473.8499689102173
7216,False,random-search-passive,-0.09724031388759613,1100,14838.538696050644,2473.8499698638916
7217,False,random-search-passive,-0.09724031388759613,1101,14848.208168268204,2473.8499698638916
7218,False,random-search-passive,-0.09724031388759613,1102,14854.832861185074,2473.8499698638916
7219,False,random-search-passive,-0.09724031388759613,1103,14899.784991502762,2518.882490873337
7220,False,random-search-passive,-0.09724031388759613,1104,14906.184519529343,2518.882491827011
7221,False,random-search-passive,-0.09724031388759613,1105,14912.607847452164,2518.882491827011
7222,False,random-search-passive,-0.09724031388759613,1106,14918.443892478943,2518.882491827011
7223,False,random-search-passive,-0.09724031388759613,1107,14954.147916078568,2518.882491827011
7224,False,random-search-passive,-0.09724031388759613,1108,14970.812721252441,2518.8824927806854
7225,False,random-search-passive,-0.09805040806531906,1109,14977.548942804337,2518.8824927806854
7226,False,random-search-passive,-0.09805040806531906,1110,14983.012329101562,2518.8824927806854
7227,False,random-search-passive,-0.09805040806531906,1111,14993.60489320755,2518.8824927806854
7228,False,random-search-passive,-0.09805040806531906,1112,15003.61544585228,2518.8824927806854
7229,False,random-search-passive,-0.09805040806531906,1113,15013.478072881699,2518.8824927806854
7230,False,random-search-passive,-0.09805040806531906,1114,15025.073869943619,2518.8824939727783
7231,False,random-search-passive,-0.09805040806531906,1115,15042.120407819748,2518.8824939727783
7232,False,random-search-passive,-0.09805040806531906,1116,15058.026455879211,2518.8824939727783
7233,False,random-search-passive,-0.09805040806531906,1117,15064.75744175911,2518.8824939727783
7234,False,random-search-passive,-0.09805040806531906,1118,15069.19865489006,2518.8824939727783
7235,False,random-search-passive,-0.09805040806531906,1119,15101.912076950073,2518.8824949264526
7236,False,random-search-passive,-0.09805040806531906,1120,15111.710942983627,2518.8824949264526
7237,False,random-search-passive,-0.09805040806531906,1121,15118.832059621811,2518.8824949264526
7238,False,random-search-passive,-0.09805040806531906,1122,15165.281783342361,2565.4216599464417
7239,False,random-search-passive,-0.09805040806531906,1123,15171.656538248062,2565.4216599464417
7240,False,random-search-passive,-0.09805040806531906,1124,15177.74059009552,2565.4216599464417
7241,False,random-search-passive,-0.09805040806531906,1125,15186.737225294113,2565.421660900116
7242,False,random-search-passive,-0.09805040806531906,1126,15207.276805400848,2565.421660900116
7243,False,random-search-passive,-0.09805040806531906,1127,15222.86254453659,2565.421660900116
7244,False,random-search-passive,-0.09763939678668976,1128,15229.339494466782,2565.421660900116
7245,False,random-search-passive,-0.09763939678668976,1129,15234.534699440002,2565.4216618537903
7246,False,random-search-passive,-0.09763939678668976,1130,15253.805126190186,2565.4216618537903
7247,False,random-search-passive,-0.09763939678668976,1131,15263.232549905777,2565.4216618537903
